id	audio	n_frames	tgt_text	src_text	speaker
ted_799_47	en-es/flac.zip:20050265199:120543	119040	Y esta soy yo poniendo esa cara. ¿Lo ven? Sí, bueno. Esa soy yo poniendo cara de "No soy Buena en la Vida" Este es un graffiti en mi antiguo barrio de Berkeley, California, donde hice mi doctorado de por qué somos mejores en los juegos que en la vida real.	This is a piece of graffiti in my old neighborhood in Berkeley, California, where I did my PhD on why we're better in games than we are in real life.	spk.799
ted_799_48	en-es/flac.zip:13618041255:34128	32320	Este es un problema que tienen muchos jugadores.	And this is a problem that a lot of gamers have.	spk.799
ted_799_49	en-es/flac.zip:9304577942:65363	65600	Sentimos que no somos tan buenos en la realidad como en los juegos.	We feel that we are not as good in reality as we are in games.	spk.799
ted_799_50	en-es/flac.zip:1036776030:50563	48960	Y no sólo digo buenos en términos de éxito, aunque sea parte de eso.	I don't mean just good as in successful, although that's part of it.	spk.799
ted_799_51	en-es/flac.zip:6329905936:26385	26399	Logramos más en los mundos de juegos.	We do achieve more in game worlds.	spk.799
ted_799_52	en-es/flac.zip:22231292316:106895	106080	Pero también quiero decir bueno en términos de motivación para hacer algo importante que inspire a colaborar y cooperar.	But I also mean good as in motivated to do something that matters — inspired to collaborate and to cooperate.	spk.799
ted_799_53	en-es/flac.zip:3040401343:186165	181920	Y cuando estamos en los mundos de los juegos creo que muchos nos volvemos la mejor versión de nosotros mismos, el más dispuesto a ayudar instantáneamente, el más tenaz para seguir con un problema lo que sea necesario, para levantarse después de fallar e intentar de nuevo.	And when we're in game worlds, I believe that many of us become the best version of ourselves — the most likely to help at a moment's notice, the most likely to stick with a problem as long at it takes, to get up after failure and try again.	spk.799
ted_799_54	en-es/flac.zip:24011907796:204607	197760	Y en la vida real, cuando fallamos, cuando afrontamos obstáculos a menudo no nos sentimos así. Nos sentimos vencidos. Nos sentimos abrumados. Estamos preocupados, quizá deprimidos, frustrados o somos cínicos.	And in real life, when we face failure, when we confront obstacles, we often don't feel that way. We feel overcome, we feel overwhelmed, we feel anxious, maybe depressed, frustrated or cynical.	spk.799
ted_799_55	en-es/flac.zip:27231963510:57035	57920	Nunca tenemos esos sentimientos cuando estamos jugando online simplemente no existe en los juegos.	We never have those feelings when we're playing games, they just don't exist in games.	spk.799
ted_799_56	en-es/flac.zip:27505854129:44102	42720	Así que eso quería estudiar cuando era estudiante de grado.	So that's what I wanted to study when I was a graduate student.	spk.799
ted_799_57	en-es/flac.zip:20186843395:141250	140960	¿Qué cosa de los juegos nos hace sentir...... que no hay algo que no podemos lograr? ¿Cómo podemos tomar esos sentimientos de los juegos...... y aplicarlos al trabajo del mundo real?	What about games makes it impossible to feel that we can't achieve everything? How can we take those feelings from games and apply them to real-world work?	spk.799
ted_799_58	en-es/flac.zip:3712205097:91445	91360	Así que examiné juegos como World of Warcraft, que realmente es un entorno ideal de resolución colaborativa de problemas.	So I looked at games like World of Warcraft, which is really the ideal collaborative problem-solving environment.	spk.799
ted_799_59	en-es/flac.zip:18230101057:76757	77120	Y comencé a observar algunas cosas que hacen posible el triunfo épico en los mundos online.	And I started to notice a few things that make epic wins so possible in online worlds.	spk.799
ted_799_60	en-es/flac.zip:3215423034:175604	178880	Lo primero es que, siempre que uno aparece en uno de estos juegos online especialmente en World of Warcraft, hay montones y montones de personajes diferentes dispuestos a confiarte de inmediato una misión que salve al mundo.	The first thing is whenever you show up in one of these online games, especially in World of Warcraft, there are lots and lots of different characters who are willing to trust you with a world-saving mission, right away.	spk.799
ted_799_61	en-es/flac.zip:25122850788:167899	151360	Y tengo un plan para lograrlo y eso supone convencer a más gente incluyéndolos a ustedes, que pasen más tiempo jugando más grandes y mejores juegos.	Now, I have a plan for this, and it entails convincing more people, including all of you, to spend more time playing bigger and better games.	spk.799
ted_799_62	en-es/flac.zip:15534800275:115010	114720	Pero no cualquier misión, sino una misión que concuerde perfectamente con el nivel actual de uno en el juego, ¿verdad? Así que uno puede hacerlo.	But not just any mission, it's a mission that is perfectly matched with your current level in the game. Right? So you can do it.	spk.799
ted_799_63	en-es/flac.zip:21136581697:35365	33760	Nunca te dan un desafío que no puedas lograr.	They never give you a challenge you can't achieve.	spk.799
ted_799_64	en-es/flac.zip:5440488221:59304	57759	Pero está al límite de lo que uno es capaz. Así que uno tiene que esforzarse.	But it is on the verge of what you're capable of, so you have to try hard.	spk.799
ted_799_65	en-es/flac.zip:26346516155:107645	106240	No existe eso de sentarse a estrujarse las manos. Siempre hay algo específico e importante para hacer.	But there's no unemployment in World of Warcraft; no sitting around, wringing your hands — there's always something specific and important to be done.	spk.799
ted_799_66	en-es/flac.zip:17862833318:21428	20160	Y también hay un montón de colaboradores.	There are also tons of collaborators.	spk.799
ted_799_67	en-es/flac.zip:4323202617:91429	91200	Dondequiera que vayas, hay cientos de miles de personas listos para trabajar contigo para lograr tu misión épica.	Everywhere you go, hundreds of thousands of people ready to work with you to achieve your epic mission.	spk.799
ted_799_68	en-es/flac.zip:10559760064:84921	82879	No es algo que tengamos en la vida real tan fácilmente esta sensación de que en la palma de la mano hay un montón de colaboradores.	That's not something we have in real life that easily, this sense that at our fingertips are tons of collaborators.	spk.799
ted_799_69	en-es/flac.zip:19346522100:105144	102400	Y también está esta historia épica, esta historia inspiradora de por qué estamos allí, qué estamos haciendo. Y luego está todo ese feedback positivo.	And there's this epic story, this inspiring story of why we're there, and what we're doing, and we get all this positive feedback.	spk.799
ted_799_70	en-es/flac.zip:23636849688:64672	62080	Han oído de subir niveles y fuerza + 1, e inteligencia + 1.	You guys have heard of leveling up, + 1 strength, + 1 intelligence.	spk.799
ted_799_71	en-es/flac.zip:12691811239:33971	33599	No tenemos ese tipo de feedback constante en la vida real.	We don't get that kind of constant feedback in real life.	spk.799
ted_799_72	en-es/flac.zip:2657331503:139850	126080	Cuando me vaya del escenario no me van a dar discurso + 1, idea loca + 1, o idea loca + 20.	When I get off this stage, I'm not going to have + 1 speaking, and + 1 crazy idea, + 20 crazy idea.	spk.799
ted_799_73	en-es/flac.zip:3328728077:26511	23680	No tengo ese feedback en la vida real.	I don't get that feedback in real life.	spk.799
ted_799_74	en-es/flac.zip:22020175246:182660	171200	Ahora, el problema con los entornos colaborativos online como World of Warcraft es que es tan satisfactorio estar al borde de un triunfo épico todo el tiempo que decidimos pasar todo nuestro tiempo en estos mundos lúdicos.	Now, the problem with collaborative online environments like World of Warcraft is that it's so satisfying to be on the verge of an epic win all the time, we decide to spend all our time in these game worlds.	spk.799
ted_799_75	en-es/flac.zip:5635921441:24049	23040	Es mejor que la realidad.	It's just better than reality.	spk.799
ted_799_76	en-es/flac.zip:28099509772:169306	163200	Hasta ahora, en conjunto, todos los jugadores de World of Warcraft han pasado 5,93 millones de años resolviendo los problemas virtuales de Azeroth.	So, so far, collectively all the World of Warcraft gamers have spent 5.93 million years solving the virtual problems of Azeroth.	spk.799
ted_799_77	en-es/flac.zip:6059869192:35894	35200	Eso no es necesariamente algo malo.	Now, that's not necessarily a bad thing.	spk.799
ted_799_78	en-es/flac.zip:15402984284:21143	19360	Podría parecer algo malo.	It might sound like it's a bad thing.	spk.799
ted_799_79	en-es/flac.zip:20071782017:135806	132800	Pero para ponerlo en contexto: hace 5,93 millones de años nuestros ancestros humanos primates se pusieron de pie.	But to put that in context: 5.93 million years ago was when our earliest primate human ancestors stood up.	spk.799
ted_799_80	en-es/flac.zip:12246756702:82883	74880	Actualmente, pasamos 3 mil millones de horas por semana jugando juegos online.	Right now we spend three billion hours a week playing online games.	spk.799
ted_799_81	en-es/flac.zip:23908997605:43385	43200	Ese fue el primer primate erguido.	That was the first upright primate.	spk.799
ted_799_82	en-es/flac.zip:18581496765:208322	210559	Entonces cuando hablamos de cuánto tiempo invertimos actualmente en juegos online la única forma de que tenga sentido incluso pensarlo, es hablar del tiempo en la magnitud de la evolución humana que es algo extraordinario.	So when we talk about how much time we're currently investing in playing games, the only way it makes sense to even think about it is to talk about time at the magnitude of human evolution, which is an extraordinary thing.	spk.799
ted_799_83	en-es/flac.zip:14090351726:122825	123360	Pero es algo acertado. Porque resulta que pasar todo este tiempo jugando online estamos cambiando en realidad lo que somos capaces de hacer como seres humanos.	But it's also apt, because it turns out that by spending all this time playing games, we're actually changing what we are capable of as human beings.	spk.799
ted_799_84	en-es/flac.zip:1868017440:76001	77599	Estamos evolucionando para ser una especia más colaborativa y cordial. Es verdad. Creo en esto.	We're evolving to be a more collaborative and hearty species. This is true. I believe this.	spk.799
ted_799_85	en-es/flac.zip:13298722820:241634	237600	Consideren esta estadística realmente interesante. Fue publicada recientemente por un investigador de Carnegie Mellon. El joven promedio hoy de un país con marcada cultura de juegos habrá pasado 10.000 horas jugando online para los 21 años.	So, consider this really interesting statistic; it was recently published by a researcher at Carnegie Mellon University: The average young person today in a country with a strong gamer culture will have spent 10,000 hours playing online games by the age of 21.	spk.799
ted_799_86	en-es/flac.zip:17875034277:54071	57120	Ahora, 10.000 horas es realmente un número interesante por dos razones.	Now 10,000 hours is a really interesting number for two reasons.	spk.799
ted_799_87	en-es/flac.zip:26247748844:195887	197440	Primero que todo, para los chicos de EE.UU. 10.080 horas es el tiempo exacto que pasarán en la escuela desde quinto grado hasta la graduación de secundaria si tienen asistencia perfecta.	First of all, for children in the United States, 10,080 hours is the exact amount of time you will spend in school, from fifth grade to high school graduation, if you have perfect attendance.	spk.799
ted_799_88	en-es/flac.zip:30090195324:66358	62719	Algunos de ustedes pueden estar pensando "Es mucho tiempo para pasar jugando juegos".	Some of you might be thinking, "That's a lot of time to spend playing games.	spk.799
ted_799_89	en-es/flac.zip:9165527412:178815	176000	Así que tenemos todo un camino educativo paralelo en marcha en el que los jóvenes aprenden tanto de lo que se necesita para ser buen jugador en igual medida que de todo lo demás en la escuela.	(Laughter) So, we have an entire parallel track of education going on, where young people are learning as much about what it takes to be a good gamer as they're learning about everything else in school.	spk.799
ted_799_90	en-es/flac.zip:4647910745:119457	121439	Probablemente muchos habrán leído el nuevo libro de Malcom Gladwell, "Outliers". Habrán oído de su teoría del éxito la teoría del éxito de las 10.000 horas.	Some of you have probably read Malcolm Gladwell's new book "Outliers," so you would have heard of his theory of success, the "10,000 hours" theory of success.	spk.799
ted_799_91	en-es/flac.zip:15586058135:173242	177280	Se basa en esta gran investigación de ciencia cognitiva de que si podemos superar 10.000 horas de estudio esforzado, en algo para los 21 años seremos virtuosos en eso.	It's based on this great cognitive-science research that says if we can master 10,000 hours of effortful study at anything by the age of 21, we will be virtuosos at it.	spk.799
ted_799_92	en-es/flac.zip:25248271171:196187	182560	Quizá demasiado tiempo, considerando la cantidad de problemas que hay que resolver en el mundo real. Pero en realidad, según mi investigación, en el Instituto para el Futuro en realidad ocurre lo contrario.	Maybe too much time, considering how many urgent problems we have to solve in the real world. "But actually, according to my research at the Institute for the Future, actually the opposite is true.	spk.799
ted_799_93	en-es/flac.zip:16626663719:57258	54400	Seremos tan buenos en lo que hagamos como la persona más genial del planeta.	We will be as good at whatever we do as the greatest people in the world.	spk.799
ted_799_94	en-es/flac.zip:19659195342:89487	88800	Y, ahora que pensamos en eso, hay una generación entera de jóvenes que son jugadores virtuosos.	And so, now what we're looking at is an entire generation of young people who are virtuoso gamers.	spk.799
ted_799_95	en-es/flac.zip:13488623349:210769	215680	Entonces la gran pregunta es: "¿En qué se están volviendo tan buenos estos jugadores?" Porque si pudiéramos saberlo tendríamos algo virtualmente sin precedentes estos recursos humanos en nuestras manos.	So, the big question is, "What exactly are gamers getting so good at?" Because if we could figure that out, we would have a virtually unprecedented human resource on our hands.	spk.799
ted_799_96	en-es/flac.zip:11591646374:93668	88320	Así es como ahora tenemos mucha gente en el mundo que pasa al menos una hora por día jugando online.	This is how many people we now have in the world who spend at least an hour a day playing online games.	spk.799
ted_799_97	en-es/flac.zip:24593938198:84563	82080	Son nuestros jugadores virtuosos. 500 millones de personas que son extraordinariamente buenos en algo.	These are our virtuoso gamers, 500 million people who are extraordinarily good at something.	spk.799
ted_799_98	en-es/flac.zip:12326362723:122810	126880	Y en la próxima década vamos a tener otros mil millones de jugadores extraordinariamente buenos en lo que sea.	And in the next decade, we're going to have another billion gamers who are extraordinarily good at whatever that is.	spk.799
ted_799_99	en-es/flac.zip:21520998757:40183	39520	Si uno no lo sabe ya, está viniendo.	If you don't know it already, this is coming.	spk.799
ted_799_100	en-es/flac.zip:13222660799:197382	190720	La industria de los juegos está desarrollando consolas que consumen poca energía y funcionan con las redes de teléfonos inalámbricas en vez de Internet de banda ancha para que los jugadores del mundo en particular de India, China, Brasil, puedan acceder.	The game industry is developing consoles that are low-energy and that work with the wireless phone networks instead of broadband Internet, so that gamers all over the world, particularly in India, China, Brazil, can get online.	spk.799
ted_799_101	en-es/flac.zip:10264720508:56845	54560	Esperan mil millones más de jugadores en la próxima década.	They expect one billion more gamers in the next decade.	spk.799
ted_799_102	en-es/flac.zip:9602564339:24023	25120	Nos llevará a 1.500 millones de jugadores.	It will bring us up to 1.5 billion gamers.	spk.799
ted_799_103	en-es/flac.zip:14752336737:63704	66079	Así que he comenzado a pensar, en qué estos juegos nos hacen virtuosos.	So I've started to think about what these games are making us virtuosos at.	spk.799
ted_799_104	en-es/flac.zip:12352688859:35853	34719	He aquí las cuatro cosas que encontré.	Here are the four things I came up with.	spk.799
ted_799_105	en-es/flac.zip:3608652682:13802	14400	La primera es el optimismo urgente.	The first is urgent optimism.	spk.799
ted_799_106	en-es/flac.zip:27676350490:41000	42400	Bien, piensen en esto como una auto-motivación extrema.	OK, think of this as extreme self-motivation.	spk.799
ted_799_107	en-es/flac.zip:2305279769:144427	149919	El optimismo urgente es el deseo de actuar inmediatamente para sortear un obstáculo combinado con la creencia de que tenemos una esperanza de éxito razonable.	Urgent optimism is the desire to act immediately to tackle an obstacle, combined with the belief that we have a reasonable hope of success.	spk.799
ted_799_108	en-es/flac.zip:2108532994:86977	91200	Los jugadores siempre creen que es posible un triunfo épico y que siempre vale la pena intentar, y hacerlo ahora.	Gamers always believe that an epic win is possible, and that it's always worth trying, and trying now.	spk.799
ted_799_109	en-es/flac.zip:23398078080:18656	17600	No están sentados sin hacer nada.	Gamers don't sit around.	spk.799
ted_799_110	en-es/flac.zip:12762837016:69183	73280	Los jugadores son tejedores virtuosos de la trama social.	Gamers are virtuosos at weaving a tight social fabric.	spk.799
ted_799_111	en-es/flac.zip:2320441219:110619	112320	Hay muchas investigaciones interesantes que muestran que nos gusta más la gente después de jugar con ellos incluso si nos han ganado por paliza.	There's a lot of interesting research that shows we like people better after we play a game with them, even if they've beaten us badly.	spk.799
ted_799_112	en-es/flac.zip:23240277768:60357	60320	Y la razón es que demanda mucha confianza jugar un juego con alguien.	And the reason is, it takes a lot of trust to play a game with someone.	spk.799
ted_799_113	en-es/flac.zip:21013091511:119881	117280	Confiamos en que van a pasar su tiempo con nosotros que van a jugar bajo las mismas reglas valorar el mismo objetivo, se quedarán en el juego hasta el final.	We trust that they will spend their time with us, that they will play by the same rules, value the same goal, stay with the game until it's over.	spk.799
ted_799_114	en-es/flac.zip:200488287:100885	92160	Tres mil millones de horas por semana no es suficiente tiempo de juego para resolver los problemas más acuciantes.	Three billion hours a week is not nearly enough game play to solve the world's most urgent problems.	spk.799
ted_799_115	en-es/flac.zip:6313656073:62451	60960	Así que jugar un juego juntos en verdad construye lazos, confianza y cooperación.	And so, playing a game together actually builds up bonds and trust and cooperation.	spk.799
ted_799_116	en-es/flac.zip:16453314734:202013	204480	Y como resultado construimos relaciones sociales más fuertes. Productividad dichosa. Me encanta. Hay una razón por la que el jugador promedio de World of Warcraft juega 22 horas por semana como un empleo de medio tiempo.	And we actually build stronger social relationships as a result. Blissful productivity. I love it. You know, there's a reason why the average World of Warcraft gamer plays for 22 hours a week — kind of a half-time job.	spk.799
ted_799_117	en-es/flac.zip:9782263530:106107	106719	Es porque sabemos que, cuando jugamos un juego, estamos en realidad más felices trabajando mucho, que relajados o pasando el rato.	It's because we know, when we're playing a game, that we're actually happier working hard than we are relaxing, or hanging out.	spk.799
ted_799_118	en-es/flac.zip:25312627044:71588	70720	Sabemos que estamos optimizados, como seres humanos, haciendo un trabajo significativo.	We know that we are optimized as human beings, to do hard and meaningful work.	spk.799
ted_799_119	en-es/flac.zip:15587293425:76359	77440	Los jugadores están dispuestos a trabajar mucho todo el tiempo, si se les da el trabajo adecuado.	And gamers are willing to work hard all the time, if they're given the right work.	spk.799
ted_799_120	en-es/flac.zip:9685352919:113609	123999	Finalmente, el propósito épico. A los jugadores les encantan las misiones impresionantes de historias humanas planetarias.	Finally: epic meaning. Gamers love to be attached to awe-inspiring missions to human planetary-scale stories.	spk.799
ted_799_121	en-es/flac.zip:13120091944:154192	156480	Entonces, algunos datos para poner eso en perspectiva. Todos conocen la Wikipedia, la wiki más grande del mundo.	So, just one bit of trivia that helps put that into perspective: So, you all know Wikipedia, biggest wiki in the world.	spk.799
ted_799_122	en-es/flac.zip:13308822012:75690	81600	La segunda wiki más grande, del mundo, con cerca de 80.000 artículos es la wiki de World of Warcraft.	Second biggest wiki in the world, with nearly 80,000 articles, is the World of Warcraft wiki.	spk.799
ted_799_123	en-es/flac.zip:3310585466:33346	35680	Cinco millones de personas la usan al mes.	Five million people use it every month.	spk.799
ted_799_124	en-es/flac.zip:6978243311:114935	113440	Hay compilada más información sobre World of Warcraft en Internet que cualquier otro tópico cubierto en cualquier otra wiki del mundo.	They have compiled more information about World of Warcraft on the Internet than any other topic covered on any other wiki in the world.	spk.799
ted_799_125	en-es/flac.zip:19924976179:115261	102880	De hecho, creo que si queremos sobrevivir el próximo siglo en este planeta tenemos que aumentar ese monto radicalmente.	In fact, I believe that if we want to survive the next century on this planet, we need to increase that total dramatically.	spk.799
ted_799_126	en-es/flac.zip:22972310814:17165	18240	Están construyendo una historia épica.	They are building an epic story.	spk.799
ted_799_127	en-es/flac.zip:12760057860:57893	56800	Están construyendo un recurso de conocimiento épico sobre World of Warcraft.	They are building an epic knowledge resource about the World of Warcraft.	spk.799
ted_799_128	en-es/flac.zip:28098399439:101287	105280	Bien, estos son cuatro superpoderes que vienen a ser una cosa. Los jugadores son individuos optimistas con superpoderes.	Okay, so these are four superpowers that add up to one thing: Gamers are super-empowered hopeful individuals.	spk.799
ted_799_129	en-es/flac.zip:24672360508:92614	96799	Son personas que creen que son capaces individualmente de cambiar el mundo.	These are people who believe that they are individually capable of changing the world.	spk.799
ted_799_130	en-es/flac.zip:28267521980:114743	117760	Y el único problema es que creen que son capaces de cambiar mundos virtuales y no el mundo real.	And the only problem is, they believe that they are capable of changing virtual worlds and not the real world.	spk.799
ted_799_131	en-es/flac.zip:18130905199:36291	40000	Ese es el problema que intento resolver.	That's the problem that I'm trying to solve.	spk.799
ted_799_132	en-es/flac.zip:3935559529:24139	22880	Hay un economista llamado Edward Castronova.	There's an economist named Edward Castronova.	spk.799
ted_799_133	en-es/flac.zip:14983388323:16611	15040	Su trabajo es brillante.	His work is brilliant.	spk.799
ted_799_134	en-es/flac.zip:30023231197:78906	76480	Él estudia por qué la gente invierte tanto tiempo, energía, y dinero en mundos online.	He looks at why people are investing so much time and energy and money in online worlds.	spk.799
ted_799_135	en-es/flac.zip:10574784134:163420	169280	Y dice: "Estamos presenciando cantidades...... no inferiores a un éxodo masivo...... hacia mundos virtuales y entornos online".	And he says, "We're witnessing what amounts to no less than a mass exodus to virtual worlds and online game environments." And he's an economist, so he's rational. And he says —	spk.799
ted_799_136	en-es/flac.zip:1127267951:2535	2240	Y es economista, y por ende racional.	(Laughter)	spk.799
ted_799_137	en-es/flac.zip:24047372483:83956	75200	Y dice... (Risas) No como yo, yo soy diseñadora de juegos, soy exuberante.	Not like me, I'm a game designer; I'm exuberant.	spk.799
ted_799_138	en-es/flac.zip:2803939108:136634	131680	Pero él dice que esto tiene todo el sentido porque los jugadores pueden lograr más en mundos virtuales que en la vida real.	But he says that this makes perfect sense, because gamers can achieve more in online worlds than they can in real life.	spk.799
ted_799_139	en-es/flac.zip:16084739916:133818	127680	Pueden tener relaciones sociales más fuertes en juegos que las que pueden tener en la vida real. Tienen mejor feedback y se sienten más recompensados en los juegos que en la vida real.	They can have stronger social relationships in games than they can have in real life; they get better feedback and feel more rewarded in games than they do in real life.	spk.799
ted_799_140	en-es/flac.zip:11683826288:88798	82400	He calculado el total necesario en 21 mil millones de horas de juego por semana.	I've calculated the total we need at 21 billion hours of game play every week.	spk.799
ted_799_141	en-es/flac.zip:7357240427:93070	90240	Así que dice que por ahora tiene todo el sentido que los jugadores pasen más tiempo en mundos virtuales que en el mundo real.	So he says, for now it makes perfect sense for gamers to spend more time in virtual worlds than the real world.	spk.799
ted_799_142	en-es/flac.zip:18792128674:50579	51200	Yo también pienso que eso es racional, por ahora.	Now, I also agree that that is rational, for now.	spk.799
ted_799_143	en-es/flac.zip:27076875855:37917	37280	Pero no es, de ninguna manera, una situación óptima.	But it is not, by any means, an optimal situation.	spk.799
ted_799_144	en-es/flac.zip:9499667721:57169	56480	Tenemos que comenzar a hacer del mundo real más parecido a un juego.	We have to start making the real world work more like a game.	spk.799
ted_799_145	en-es/flac.zip:13047247444:58145	59040	Me inspiré en algo que sucedió hace 2.500 años.	I take my inspiration from something that happened 2,500 years ago.	spk.799
ted_799_146	en-es/flac.zip:25302565965:58102	63360	Estos son dados antiguos, hechos de tabas de oveja. ¿Correcto?	These are ancient dice, made out of sheep's knuckles.	spk.799
ted_799_147	en-es/flac.zip:11769277062:59913	59200	Antes de los fantásticos controladores de juegos teníamos tabas de oveja.	Before we had awesome game controllers, we had sheep's knuckles.	spk.799
ted_799_148	en-es/flac.zip:25759157000:226863	225120	Y estos representan el primer equipo de juego diseñado por seres humanos. Y si están familiarizados con el trabajo del antiguo historiador griego Heródoto, seguro conocen esta historia. Es la historia de quién y por qué inventó los juegos.	And these represent the first game equipment designed by human beings, and if you're familiar with the work of the ancient Greek historian Herodotus, you might know this history, which is the history of who invented games and why.	spk.799
ted_799_149	en-es/flac.zip:6537176633:111982	113920	Heródoto dice que los juegos, en particular los de dados, fueron inventados en el reino de Lidia durante una época de hambruna.	Herodotus says that games, particularly dice games, were invented in the kingdom of Lydia, during a time of famine.	spk.799
ted_799_150	en-es/flac.zip:20925331319:185285	189920	Al parecer hubo una hambruna tan grave que el rey de Lidia decidió que tenían que hacer algo loco. La gente sufría. La gente peleaba. Era una situación extrema. Necesitaban una solución extrema.	Apparently, there was such a severe famine that the king of Lydia decided they had to do something crazy. People were suffering. People were fighting. It was an extreme situation, they needed an extreme solution.	spk.799
ted_799_151	en-es/flac.zip:543109448:326337	294720	Probablemente sea una idea poco intuitiva por eso lo diré de nuevo, que haga mella. Si queremos resolver problemas como: hambre pobreza, cambio climático, conflictos mundiales, obesidad, creo que tenemos que aspirar a jugar online al menos 21 mil millones de horas por semana para el final de la próxima década. (Risas) No, en serio lo digo.	So, that's probably a bit of a counter-intuitive idea, so I'll say it again, let it sink in: If we want to solve problems like hunger, poverty, climate change, global conflict, obesity, I believe that we need to aspire to play games online for at least 21 billion hours a week, by the end of the next decade.	spk.799
ted_799_152	en-es/flac.zip:20097943087:185099	194720	Así que, según Heródoto, se inventaron los juegos de dados y se estableció una política en todo el reino. Un día, todos comerían. Y al día siguiente, todos jugarían.	So, according to Herodotus, they invented dice games, and they set up a kingdom-wide policy: On one day, everybody would eat, and on the next day, everybody would play games.	spk.799
ted_799_153	en-es/flac.zip:29535004760:164938	168320	Y estarían tan compenetrados en la partida de dados porque los juegos son tan atractivos, y nos sumergen en una productividad tan dichosa y satisfactoria que ignorarían el hecho de tener gran carestía de víveres.	And they would be so immersed in playing the dice games, because games are so engaging, and immerse us in such satisfying, blissful productivity, they would ignore the fact that they had no food to eat.	spk.799
ted_799_154	en-es/flac.zip:13526438104:60529	65599	Y luego al día siguiente, pasarían el día jugando. Y al otro día cuidarían de alimentarse.	And then on the next day, they would play games; and on the next day, they would eat.	spk.799
ted_799_155	en-es/flac.zip:24715645859:126055	126720	Y, según Heródoto, vivieron 18 años de esta forma, sobreviviendo la hambruna alimentándose un día, jugando al día siguiente.	And according to Herodotus, they passed 18 years this way, surviving through a famine, by eating on one day, and playing games on the next.	spk.799
ted_799_156	en-es/flac.zip:9219557094:56771	58720	Creo que es exáctamente así, como se usan hoy los juegos.	Now, this is exactly, I think, how we're using games today.	spk.799
ted_799_157	en-es/flac.zip:103461210:196062	197600	Jugamos para escapar del sufrimiento del mundo real. Usamos los juegos para deshacernos de todo lo que está quebrado en el entorno real, todo lo que no nos satisface del mundo real y tomamos lo que necesitamos de los juegos.	We're using games to escape real-world suffering — we're using games to get away from everything that's broken in the real environment, everything that's not satisfying about real life, and we're getting what we need from games.	spk.799
ted_799_158	en-es/flac.zip:15936471271:27084	26079	Pero no tiene que terminar ahí.	But it doesn't have to end there.	spk.799
ted_799_159	en-es/flac.zip:19989931002:12750	11680	Esto es muy emocionante.	This is really exciting.	spk.799
ted_799_160	en-es/flac.zip:15809428455:146960	148800	Según Heródoto, luego de 18 años la hambruna no había cedido. Así que el rey decidió que jugarían una partida final de dados.	According to Herodotus, after 18 years the famine wasn't getting better, so the king decided they would play one final dice game.	spk.799
ted_799_161	en-es/flac.zip:10296735468:31161	30719	Determinó dividir en dos partes todo el reino.	They divided the entire kingdom in half.	spk.799
ted_799_162	en-es/flac.zip:13523675809:88695	92480	Jugaron una partida de dados y los ganadores del juego partirían en una aventura épica.	They played one dice game, and the winners of that game got to go on an epic adventure.	spk.799
ted_799_163	en-es/flac.zip:19413900058:193081	196000	Dejarían Lidia, y partirían en busca de una nueva morada dejando atrás suficiente gente para sobrevivir con los recursos disponibles, y esperanzados de llevar la civilización a algún otro lugar donde pudieran prosperar.	They would leave Lydia, and they would go out in search of a new place to live, leaving behind just enough people to survive on the resources that were available, and hopefully to take their civilization somewhere else where they could thrive.	spk.799
ted_799_164	en-es/flac.zip:13781431171:24692	24799	Esto suena loco, ¿verdad?	Now, this sounds crazy, right?	spk.799
ted_799_165	en-es/flac.zip:21805949312:163597	161920	Pero recientemente, evidencia de ADN ha mostrado que los etruscos que encabezaron hacia el Imperio Romano en realidad compartieron el mismo ADN con los antiguos lidios.	But recently, DNA evidence has shown that the Etruscans, who then led to the Roman Empire, actually share the same DNA as the ancient Lydians.	spk.799
ted_799_166	en-es/flac.zip:15223592049:76389	76159	Y por ende, recientemente, los científicos han sugerido que la loca historia de Heródoto es verdad.	And so, recently, scientists have suggested that Herodotus' crazy story is actually true.	spk.799
ted_799_167	en-es/flac.zip:12812301740:120708	117440	Y los geólogos han encontrado evidencia de un enfriamiento global que duró cerca de 20 años, lo que explicaría la hambruna.	And geologists have found evidence of a global cooling that lasted for nearly 20 years, that could have explained the famine.	spk.799
ted_799_168	en-es/flac.zip:10132043959:25964	26080	Así que esta historia loca podría ser verdad.	So this crazy story might be true.	spk.799
ted_799_169	en-es/flac.zip:7559329321:204918	204000	Podrían haber realmente salvado su cultura jugando juegos los juegos como escape durante 18 años y luego tan inspirados sabían tanto como salir juntos adelante con juegos que en verdad salvaron a toda la civilización de este modo.	They might have actually saved their culture by playing games, escaping to games for 18 years, and then been so inspired, and knew so much about how to come together with games, that they actually saved the entire civilization that way.	spk.799
ted_799_170	en-es/flac.zip:458126210:53313	52479	Bien, podemos hacerlo. Hemos jugado Warcraft desde 1994.	Okay, we can do that. (Laughter) We've been playing Warcraft since 1994.	spk.799
ted_799_171	en-es/flac.zip:12514422745:80786	68640	Fue el primer juego de estrategia en tiempo real de la serie World of Warcraft.	That was the first real-time strategy game from the World of Warcraft series.	spk.799
ted_799_172	en-es/flac.zip:10015592800:11048	10400	Eso fue hace 16 años.	That was 16 years ago.	spk.799
