,phone,word
1834,L ER IY,"['llory', 'lory']"
1835,L ER K,"['lurk', 'lerk']"
1836,L EY B AH L,"['label', 'labile']"
1837,L EY M,"['laim', 'lame']"
1838,L EY M AH N,"['layman', 'laymen']"
1839,L EY N,"['lain', 'laine', 'lane']"
1840,L EY Z ER,"['laser', 'laeser']"
1841,L F ER D,"['lfred', 'lford']"
1842,L IH F,"['liph', 'liff']"
1843,L IH K,"['lec', 'ialic', 'lick']"
1844,L IH K AH B AH L,"['lickable', 'likable']"
1845,L IH K ER,"['liquor', 'leecker']"
1846,L IH M,"['limb', 'lim', 'lem']"
1847,L IH N CH,"['linch', 'lynch']"
1848,L IH S AH N,"['llison', 'listen', 'lison']"
1849,L IH S T,"['list', 'lest']"
1850,L IH SH AH,"['licia', 'lisha']"
1851,L IH T,"['litt', 'lit', 'let']"
1852,L IH V,"['live', 'leve']"
1853,L IH V IH N,"['livein', 'livin']"
1854,L IY AH N,"['lyan', 'lean', 'lian']"
1855,L IY AH T,"['lliott', 'lliot', 'liot']"
1856,L IY D,"['lead', 'llied']"
1857,L IY D IH NG,"['leeding', 'leading']"
1858,L IY G AH L,"['legal', 'llegal']"
1859,L IY OW,"['leo', 'lio']"
1860,L IY P,"['leep', 'leap']"
1861,L IY P IH NG,"['leaping', 'leeping']"
1862,L IY P T,"['leaped', 'leapt']"
1863,L IY S AH N,"['leeson', 'leason']"
1864,L IY S T,"['leased', 'least']"
1865,L IY V,"['leve', 'leave']"
1866,L IY V ER,"['leever', 'lever']"
1867,L OW D,"['lode', 'load']"
1868,L OW DH D,"['loathed', 'lothed']"
1869,L OW F IH R,"['llophere', 'lowfear']"
1870,L OW IH NG,"['lowing', 'llowing']"
1871,L OW N,"['loane', 'loan', 'lone']"
1872,L OW N EH T ER IH NG,"['loaneettering', 'loanettering']"
1873,L OW N ER,"['loaner', 'loner']"
1874,L OW N IH NG,"['loaning', 'loning']"
1875,L T AY,"['ltay', 'ltai']"
1876,L UH R,"['lure', 'loor']"
1877,L UW D,"['lude', 'lewd', 'lood']"
1878,L UW N IY,"['loony', 'looney']"
1879,L UW T,"['lute', 'lut']"
1880,L Y AH,"['lya', 'lia']"
1881,L Y AH N,"['lyan', 'lian']"
1882,M AA D AH L,"['modal', 'model']"
1883,M AA G,"['mog', 'lmog']"
1884,M AA K IY,"['moky', 'maki', 'mokey']"
1885,M AA K T,"['moked', 'mocked']"
1886,M AA M,"['mam', 'mom']"
1887,M AA M AH,"['mama', 'momma']"
1888,M AA M IY,"['mommy', 'mami', 'mmmmy']"
1889,M AA R K IY,"['marche', 'marquee']"
1890,M AA R SH,"['marche', 'marsh']"
1891,M AA R SH AH L,"['martial', 'marshal']"
1892,M AA R T ER,"['marter', 'martyr']"
1893,M AE D,"['hmad', 'madd', 'mad']"
1894,M AE D M AH N,"['madman', 'madmen']"
1895,M AE JH AH N,"['majnun', 'magine']"
1896,M AE M,"['mam', 'maam']"
1897,M AE N,"['man', 'ehman']"
1898,M AE N Y UW AH L,"['manual', 'manuel']"
1899,M AE T,"['mat', 'matte']"
1900,M AH,"['mma', 'omma', 'ma']"
1901,M AH D,"['mud', 'mad']"
1902,M AH G,"['lmog', 'mug', 'magh']"
1903,M AH K,"['mc', 'mack', 'muck']"
1904,M AH L AH,"['mola', 'mullah']"
1905,M AH L IY,"['mily', 'moly']"
1906,M AH M,"['mam', 'mum']"
1907,M AH S AH L,"['mussel', 'muscle']"
1908,M AH S AH N,"['mason', 'masen']"
1909,M AH S K IY T OW B AO R N,"['mosquitoborne', 'mosquitoborn']"
1911,M AH S T ER D,"['mustard', 'mustered']"
1912,M AH T,"['mate', 'mat', 'met']"
1913,M AH TH,"['meth', 'mouth']"
1914,M AO R IY,"['mori', 'mory']"
1915,M AO R N,"['mourn', 'morn']"
1916,M AO R N IH NG,"['mourning', 'morning']"
1917,M AY K,"['myc', 'mike']"
1918,M AY N D,"['mined', 'mind']"
1919,M AY N ER,"['minor', 'miner']"
1920,M AY T,"['mite', 'might']"
1921,M D,"['hmed', 'miced', 'med']"
1922,M EH D AH L,"['meddle', 'medal']"
1923,M EH K AH,"['meka', 'mecca']"
1924,M EH L,"['mell', 'mel']"
1925,M EH R,"['mere', 'mare']"
1926,M EH R AH K AH N,"['ymaerican', 'merican']"
1927,M EH R IH K,"['mmerich', 'merica']"
1928,M EH R IY,"['merry', 'marry']"
1929,M EH R IY ER,"['merrr', 'merrier']"
1930,M EH T,"['mmet', 'met']"
1931,M EH T AH L,"['metal', 'mettle']"
1932,M EY D,"['maid', 'made']"
1933,M EY L,"['gmail', 'male', 'mail']"
1935,M HH M,"['mmhmm', 'mhmm']"
1936,M IH D AH L M AH N,"['middlemen', 'middleman']"
1937,M IH K D,"['micd', 'miced']"
1938,M IH L,"['mil', 'mill']"
1939,M IH L D,"['milled', 'mild']"
1940,M IH L IH NG,"['miling', 'milling']"
1941,M IH L IY,"['mily', 'miley']"
1942,M IH N,"['min', 'mine', 'men']"
1943,M IH N AH S K Y UW L,"['miniscule', 'minuscule']"
1944,M IH R,"['mere', 'mir']"
1945,M IH S AH L,"['micelle', 'missile']"
1946,M IH S T,"['missed', 'mist']"
1947,M IH T,"['mitt', 'mmett', 'mmet']"
1948,M IH TH,"['meth', 'mith', 'myth']"
1949,M IY D IY AH T,"['mmediate', 'mediate']"
1951,M IY N,"['meen', 'mean', 'mbien']"
1952,M IY T,"['meet', 'meat']"
1953,M M,"['mmm', 'mmmm']"
1954,M OW D,"['mode', 'mowed']"
1955,M OW K IY,"['moky', 'mokey']"
1956,M OW N,"['moan', 'mown']"
1957,M OW T,"['mote', 'moat']"
1958,M OY R,"['moire', 'moir']"
1959,M S T ER D AE M,"['msterdam', 'xmsterdam']"
1960,M UW V AH B AH L,"['movable', 'moveable']"
1961,N AA,"['na', 'nah']"
1962,N AA IY V AH T,"['naivete', 'naivet']"
1963,N AA L IH JH,"['knowledge', 'nowledge']"
1964,N AA R T IH K AH,"['ntarctica', 'ntartica']"
1965,N AA T,"['not', 'knot']"
1966,N AA V AH L,"['naval', 'novel']"
1967,N AE K,"['knack', 'nack']"
1968,N AE V AH L,"['naval', 'navel']"
1969,N AH L IY,"['nalie', 'nitially']"
1970,N AH M,"['numb', 'hnom', 'num']"
1971,N AH N,"['nun', 'nnan', 'none']"
1972,N AH T,"['nut', 'onnet']"
1973,N AH T EY T IH D,"['notated', 'nnotated']"
1974,N AO R,"['norr', 'gnore', 'nor']"
1975,N AW,"['now', 'know']"
1976,N AY F,"['nife', 'knife']"
1977,N AY T,"['nite', 'night', 'knight']"
1978,N AY T IH D,"['gnited', 'nited', 'knighted']"
1979,N D,"['and', 'nd', 'igned']"
1980,N D AH,"['nda', 'iyanda']"
1981,N D ER,"['ndre', 'ndr', 'nder']"
1982,N D ER S AH N,"['nderson', 'ndersen']"
1983,N D IY AH N,"['ndian', 'ndean']"
1984,N D R AH,"['ndhra', 'ndra']"
1985,N EH G L AH JH AH B AH L,"['onnegligible', 'negligible']"
1986,N EH R OW,"['narrow', 'gnarro']"
1987,N EH S AH S EH R IY,"['nnecessary', 'necessary']"
1988,N ER IH NG,"['gnoring', 'ntering']"
1989,N ER N AE SH AH N AH L,"['nternationale', 'nternational']"
1990,N EY,"['nay', 'ne', 'nais']"
1992,N IH R D,"['neared', 'nerd']"
1993,N IH T,"['nit', 'knit']"
1994,N IY D,"['ntied', 'need']"
1995,N IY D IH D,"['needed', 'kneaded']"
1996,N IY JH ER K,"['kneejerk', 'neejerk']"
1997,N IY L,"['neel', 'kneel', 'neale']"
1998,N IY M,"['nime', 'okneam']"
1999,N IY N,"['nine', 'nein']"
2001,N K,"['nc', 'nk']"
2002,N OW B AH L,"['noble', 'nobel']"
2003,N OW IH NG,"['knowing', 'nowing']"
2004,N OW N,"['yetunknown', 'nknown', 'known']"
2005,N OW T AH L,"['notill', 'notell']"
2006,N OW T IH D,"['notated', 'noted']"
2007,N OW T IH NG,"['noting', 'notating']"
2008,N R IY K,"['nriquez', 'nrique']"
2009,N S AY T,"['nsite', 'nsight']"
2010,N T AH L,"['ntil', 'ntel']"
2011,N T ER,"['nter', 'ntar']"
2012,N T R AH S T IH NG,"['ntrusting', 'nteresting']"
2013,N UW,"['new', 'knew', 'neue']"
2014,N UW M OW N IY AH,"['pneumonia', 'neumonia']"
2016,N UW N,"['noun', 'noon', 'neun']"
2017,N UW T,"['nuit', 'newt']"
2018,N W ER D,"['nword', 'nward']"
2019,N Y UW,"['new', 'knew']"
2020,NG K,"['eaink', 'nc']"
2021,OW B AH L,"['obile', 'obel', 'oble']"
2022,OW B IY,"['oby', 'obi']"
2023,OW B OW,"['obo', 'oboe', 'obot']"
2025,OW D EY,"['oday', 'omeday']"
2026,OW ER,"['oer', 'ower']"
2027,OW ER IH NG,"['oering', 'owering']"
2028,OW ER IY,"['oery', 'owery']"
2029,OW F IY,"['ophie', 'ofi']"
2030,OW G AH N,"['ogan', 'ogon']"
2031,OW G ER,"['ogor', 'oger']"
2032,OW G OW,"['ogot', 'ogo']"
2033,OW HH AA M EH D,"['ohammed', 'ohamed']"
2034,OW HH AA N,"['ohan', 'ohann']"
2035,OW HH AA N AH,"['ohana', 'ohanna']"
2036,OW HH AA N S AH N,"['ohansson', 'ohanson']"
2037,OW IH NG,"['oeing', 'owing', 'oing']"
2038,OW K AH,"['oca', 'auca', 'ocha']"
2039,OW K ER,"['ochre', 'oker']"
2040,OW K EY,"['okay', 'ok']"
2041,OW K OW,"['oko', 'oco', 'ooco']"
2042,OW K S W AE G AH N,"['olkswagon', 'olkswagen']"
2043,OW L AH,"['ola', 'oyola', 'olla']"
2044,OW L AH N,"['olan', 'ollan']"
2045,OW L AH N D,"['owland', 'oland']"
2046,OW L D,"['oald', 'old']"
2047,OW L D ER,"['oulder', 'older']"
2048,OW L ER AH Z EY SH AH N,"['olarization', 'olorization']"
2049,OW L F,"['olfe', 'olf']"
2050,OW L M AH N,"['olman', 'oleman']"
2051,OW L OW,"['oulo', 'olo']"
2052,OW L T,"['olt', 'olte']"
2053,OW L T AH N,"['olten', 'olton', 'oltan']"
2054,OW L T ER,"['oulter', 'olter']"
2056,OW M AA L IY,"['omaly', 'omali']"
2057,OW M AA N,"['oman', 'omon', 'omment']"
2058,OW M AA R OW,"['omorrow', 'omaro']"
2059,OW M AH,"['oma', 'omma']"
2060,OW M AH M,"['omom', 'omame']"
2061,OW M AH N T,"['oment', 'omment']"
2062,OW M IH SH AH N,"['ommission', 'omission']"
2063,OW M IH T AH D,"['ommitted', 'omitted']"
2065,OW N AH,"['onah', 'ona']"
2066,OW N EY,"['onet', 'ohnay']"
2067,OW N Y AH,"['onia', 'onya']"
2068,OW P,"['ope', 'oap', 'opeye']"
2069,OW P AH N,"['opan', 'open']"
2070,OW P ER,"['oper', 'oeper']"
2071,OW S AH F,"['osef', 'oseph']"
2072,OW S ER,"['oser', 'osser']"
2073,OW S L IH N,"['osslyn', 'ocelyne']"
2074,OW S T,"['osed', 'oast']"
2075,OW SH,"['oshe', 'oche', 'osh']"
2076,OW SH AH N,"['otion', 'eotion', 'ocean']"
2077,OW T AH,"['otta', 'ota']"
2078,OW T ER,"['oter', 'otor', 'otre']"
2079,OW T IY,"['oti', 'ot', 'eauty']"
2080,OW T OW,"['oto', 'oweto']"
2081,OW TH,"['oath', 'owth', 'oethe']"
2082,OW V,"['ove', 'ov']"
2083,OW V AH L,"['ovell', 'oval']"
2084,OW V ER D UW,"['overdo', 'overdue']"
2085,OW V IY,"['ovie', 'ovi', 'ovey']"
2086,OW V OW L UW SH AH N,"['oevolution', 'ovolution']"
2087,OW Z AE N,"['ohsin', 'oseanne']"
2088,OW Z AH N,"['ozen', 'ohsin']"
2089,OW Z IY,"['osey', 'osy', 'osee']"
2090,OY,"['oie', 'oi', 'oy']"
2091,OY CH,"['eutsche', 'eutsch']"
2092,OY D,"['oyed', 'oyd']"
2093,OY ER,"['oyer', 'awyer']"
2094,OY L,"['oil', 'oyle']"
2095,OY N ER,"['oinar', 'ointer']"
2096,OY N T ER,"['ointer', 'oynter']"
2097,OY Z AH N,"['oison', 'oizen']"
2098,P AA CH,"['poch', 'pace']"
2099,P AA D,"['pade', 'pod', 'pad']"
2100,P AA K,"['paak', 'pock', 'poch']"
2101,P AA L,"['poll', 'pal']"
2102,P AE CH,"['pache', 'patch']"
2103,P AE CH IY,"['patchy', 'pache']"
2104,P AE K T,"['packed', 'pact']"
2105,P AE L AH T,"['palate', 'palette']"
2106,P AE N,"['pane', 'pin', 'pan']"
2107,P AE S T,"['past', 'passed']"
2108,P AH D,"['pade', 'pad']"
2109,P AH K,"['poch', 'puck']"
2110,P AH N,"['pun', 'pen', 'pan']"
2111,P AH N D,"['pond', 'pened']"
2112,P AH N T,"['punt', 'pant']"
2113,P AH T IY,"['putty', 'pity']"
2114,P AH T R OW L,"['patrol', 'petrol']"
2115,P AO R,"['pore', 'pour']"
2116,P AO R D,"['poured', 'pored']"
2117,P AO R IH NG,"['poring', 'pouring']"
2118,P AO R T,"['port', 'ieport', 'eport']"
2119,P AW,"['pow', 'pau']"
2120,P AW ER,"['power', 'ighpower', 'epower']"
2121,P EH D AH L,"['pedal', 'peddle']"
2122,P EH D AH L IH NG,"['peddling', 'pedaling']"
2124,P EH L,"['pell', 'pel']"
2125,P EH N AH L,"['penile', 'penal']"
2126,P EH N D,"['pend', 'penned']"
2127,P EH R,"['pair', 'pear']"
2128,P EH R IH NG,"['pairing', 'paring']"
2129,P EH R IH SH,"['perish', 'parish']"
2130,P ER IH NG,"['purring', 'poring']"
2131,P ER M,"['perm', 'prom']"
2132,P ER S AH N AH L,"['personnel', 'personal']"
2133,P ER S IY V,"['perceive', 'percieve']"
2134,P EY D,"['pade', 'payed', 'paid']"
2135,P EY L,"['pail', 'pale']"
2136,P EY N,"['pane', 'pain']"
2137,P EY S T,"['paste', 'past']"
2138,P EY SH AH L,"['pecial', 'patial']"
2139,P IH CH T,"['pitched', 'ighpitched']"
2140,P IH K AH L,"['ypical', 'pickle']"
2141,P IH K IY,"['pixie', 'picky']"
2142,P IH L ER,"['piller', 'pillar']"
2143,P IH N Y AH N,"['pinyon', 'pinion']"
2144,P IH NG K IY,"['pinkie', 'pinky']"
2145,P IH R AH L AY Z IH NG,"['pyrolizing', 'pyrolyzing']"
2146,P IH S T AH L,"['pistol', 'pistil']"
2147,P IH T,"['pet', 'pit']"
2148,P IH T IY,"['pity', 'petty']"
2149,P IY AH N,"['ppian', 'peahen']"
2150,P IY CH,"['peech', 'peach']"
2151,P IY EH M,"['pm', 'ppm']"
2152,P IY ER,"['patior', 'pier']"
2153,P IY K,"['peak', 'pique', 'peek']"
2154,P IY K IH NG,"['peeking', 'peaking']"
2155,P IY K T,"['peaked', 'peeked', 'piqued']"
2156,P IY L,"['peal', 'peel']"
2157,P IY S IH NG,"['pissing', 'piecing']"
2158,P L AE N T ER,"['planter', 'plantar']"
2159,P L AH M,"['plum', 'plumb']"
2160,P L AY,"['pply', 'ply']"
2161,P L AY D,"['pplied', 'plied']"
2162,P L EY D,"['plaid', 'played']"
2163,P L EY N,"['plain', 'plane']"
2164,P L EY T IH NG,"['plating', 'plaiting']"
2165,P L IY,"['pply', 'plea', 'ply']"
2166,P OW,"['po', 'xpo']"
2167,P OW K,"['poke', 'poch']"
2168,P OW L,"['poll', 'pole']"
2169,P OW L IY,"['poli', 'pole']"
2170,P OW S T AH L,"['postle', 'postal']"
2171,P R AA F AH S IY,"['prophesy', 'prophecy']"
2172,P R AA F AH T,"['profit', 'prophet']"
2173,P R AA K S AH M AH T,"['proximate', 'pproximate']"
2175,P R AH K R AE S T AH N EY T ER,"['procrastinator', 'precrastinator']"
2176,P R AH P EH L AH N T,"['propellant', 'propellent']"
2177,P R AY,"['iepreye', 'pry']"
2178,P R AY T,"['prite', 'pright']"
2179,P R EH M IH R,"['premiere', 'premier']"
2180,P R EH S T,"['ppressed', 'pressed']"
2181,P R EY,"['iepreye', 'prey', 'pray']"
2182,P R IH M AO R D IY AH L,"['primordial', 'primordiale']"
2183,P R IH N S AH P AH L,"['principle', 'principal']"
2184,P R IY,"['pre', 'prey', 'pry']"
2185,P R OW,"['ppro', 'pro']"
2186,P R OW T EH ZH,"['proteges', 'protege']"
2187,P UW,"['poo', 'pu']"
2188,P UW P UW IH NG,"['poohpoohing', 'poopooing']"
2189,P Y UW,"['pew', 'pu']"
2190,R AA,"['raagh', 'raw', 'rah']"
2191,R AA F,"['rof', 'raph']"
2192,R AA F IH K,"['raphic', 'rophic']"
2193,R AA G,"['raagh', 'rog']"
2194,R AA K IY,"['raki', 'rocky']"
2195,R AA K T ER,"['rocter', 'roctor']"
2196,R AA M,"['rahmah', 'rom', 'ram']"
2197,R AA N,"['ron', 'ran']"
2198,R AA N IH K,"['ronic', 'hronic']"
2199,R AA N T,"['ront', 'ronte']"
2200,R AA T,"['rot', 'rott']"
2201,R AA T AH N,"['roton', 'rotten']"
2202,R AE F IH K,"['raffic', 'raphic']"
2203,R AE G,"['ragg', 'rag', 'rague']"
2204,R AE K,"['raque', 'rack']"
2205,R AE K AW,"['rakow', 'xrakow']"
2206,R AE K IY,"['raki', 'raqi']"
2207,R AE N,"['rhahn', 'ran']"
2208,R AE N D,"['rande', 'rand']"
2209,R AE N S AH N,"['rancine', 'ranson']"
2210,R AE N S IH T,"['randsset', 'ransit']"
2211,R AE NG K,"['rank', 'ranc']"
2212,R AE NG K OW,"['ranko', 'ranco']"
2213,R AE P,"['wrap', 'rap']"
2214,R AE P ER,"['rapper', 'wrapper']"
2215,R AE P IH NG,"['rapping', 'wrapping']"
2216,R AE P IH S T,"['rappist', 'rapist']"
2217,R AE P T,"['rapt', 'wrapped', 'rapped']"
2218,R AE S AH L,"['rasil', 'rassle']"
2219,R AE SH N AH L,"['rational', 'rationale']"
2220,R AE T,"['ratt', 'rat']"
2221,R AE TH,"['wrath', 'rath']"
2222,R AH,"['ra', 'raagh', 'rah']"
2223,R AH B,"['rub', 'hrubb']"
2224,R AH D IY,"['rady', 'ruddy']"
2225,R AH D UW S T,"['roduced', 'reduced']"
2226,R AH F,"['rof', 'ruff', 'rough']"
2227,R AH F AY L IH NG,"['refiling', 'rofiling']"
2228,R AH F ER,"['rougher', 'refer']"
2229,R AH F T,"['roft', 'rought', 'roughed']"
2230,R AH G D,"['rugged', 'hrugged']"
2231,R AH G R EH S IH V,"['regressive', 'rogressive']"
2232,R AH G R EH SH AH N,"['regression', 'rogression']"
2233,R AH HH IY M,"['raheem', 'rahem']"
2234,R AH K,"['raque', 'ruck']"
2235,R AH L,"['real', 'ral']"
2236,R AH M,"['rum', 'rom', 'ram']"
2237,R AH M AH N,"['rumman', 'rumen']"
2238,R AH N CH,"['runch', 'echrunch']"
2239,R AH N T,"['rent', 'runt', 'ront']"
2240,R AH P,"['rup', 'rop']"
2241,R AH S IY V D,"['received', 'recieved']"
2242,R AH S T,"['rust', 'rawest']"
2243,R AH S T IY,"['rosty', 'rusty']"
2244,R AH SH,"['rash', 'rush']"
2245,R AH SH AH,"['rusha', 'russia']"
2246,R AH T,"['rut', 'rot', 'rat']"
2247,R AH V IY N,"['ravine', 'raveen']"
2248,R AO L IH NG,"['rawling', 'rehauling']"
2249,R AO N,"['raun', 'ron', 'rawn']"
2250,R AO NG,"['rong', 'wrong']"
2251,R AO T,"['wrought', 'rought']"
2252,R AW D IY,"['rowdie', 'rowdy']"
2253,R AW N D,"['around', 'round']"
2254,R AY AH N,"['rian', 'rion', 'ryan']"
2255,R AY D,"['ride', 'ried']"
2256,R AY ER,"['ryor', 'rier']"
2257,R AY M,"['rhyme', 'rime']"
2258,R AY M OW,"['rimo', 'rimeau']"
2259,R AY N,"['rine', 'rein']"
2260,R AY S T,"['hrist', 'hryste']"
2261,R AY T,"['rite', 'write', 'right']"
2262,R AY T AH N,"['righton', 'riton']"
2263,R AY T IH NG,"['righting', 'riting', 'writing']"
2264,R AY T IY,"['reity', 'righty']"
2265,R AY V,"['rrive', 'rive']"
2266,R AY Z AH N,"['risen', 'risn']"
2267,R D,"['uard', 'rd']"
2268,R EH D,"['hread', 'red', 'read']"
2269,R EH D IH D,"['hredded', 'redid']"
2270,R EH D R IH K,"['rederick', 'redrick', 'rederic']"
2271,R EH K,"['reck', 'rek', 'wreck']"
2272,R EH L AH V AH N T,"['rrelevant', 'relevant']"
2273,R EH N CH,"['wrench', 'rench']"
2274,R EH N T,"['rent', 'rendt']"
2275,R EH R AH F AY D,"['rarefied', 'rarified']"
2276,R EH S AH L ER,"['wrestler', 'resler']"
2277,R EH S AH L IH NG,"['restling', 'wrestling']"
2279,R EH S T,"['ressed', 'rest']"
2280,R EH S T IH JH,"['restage', 'restige']"
2281,R EH S T IH NG,"['wresting', 'resting']"
2282,R EH T,"['rett', 'ret']"
2283,R EH V ER,"['revor', 'rever', 'revere']"
2284,R EH V ER IY,"['revery', 'reverie']"
2285,R EH Z AH N,"['rezone', 'resin']"
2287,R EY D,"['rayed', 'raid', 'rade']"
2288,R EY D IY,"['rady', 'radii']"
2289,R EY ER,"['rayer', 'reyer']"
2290,R EY K,"['raik', 'rake']"
2291,R EY K IH NG,"['reaking', 'raking']"
2292,R EY L,"['raille', 'rail']"
2293,R EY N D,"['rained', 'reigned']"
2294,R EY N IH NG,"['raining', 'reigning']"
2295,R EY N IY,"['rainy', 'rainee']"
2296,R EY S IY,"['racy', 'racey']"
2297,R EY SH AH N,"['ration', 'reation']"
2298,R EY T ER,"['reater', 'rater', 'reator']"
2299,R EY T IH D,"['rated', 'reated']"
2300,R EY T IH NG,"['rating', 'reating']"
2301,R EY Z D,"['razed', 'raised']"
2302,R EY Z ER,"['razor', 'raser']"
2303,R EY Z IY ER,"['razier', 'rasier']"
2304,R IH B AH N,"['ribune', 'ribbon']"
2305,R IH CH,"['rich', 'riche']"
2306,R IH D,"['ride', 'red', 'rid']"
2307,R IH DH AH M,"['rhythm', 'rhythym']"
2308,R IH G,"['ehrig', 'rig']"
2309,R IH G ER,"['rigor', 'rigger']"
2310,R IH G IH NG,"['rigging', 'riggging']"
2311,R IH K AH,"['rika', 'rica']"
2312,R IH K AH T,"['ricket', 'recut']"
2313,R IH K S AH N,"['ricsson', 'rikson']"
2314,R IH M,"['rim', 'rimm']"
2315,R IH N,"['ren', 'rin']"
2316,R IH N S AH P AH L,"['rinciple', 'rincipal']"
2317,R IH N T,"['rent', 'rint', 'rendt']"
2318,R IH NG ER,"['wringer', 'ringer']"
2319,R IH NG IH NG,"['wringing', 'ringing']"
2320,R IH NG K IH NG,"['rinking', 'hrinking']"
2321,R IH R,"['reire', 'rear', 'reer']"
2322,R IH S CH AH N,"['ristian', 'hristian']"
2323,R IH S T AH L,"['ristol', 'rystal']"
2324,R IH S T AO F,"['hristophe', 'hristoph', 'ristof']"
2325,R IH S T IH D,"['rrested', 'rested']"
2327,R IH S T IY N,"['hristine', 'ristine']"
2328,R IH S T IY N AH,"['ristina', 'hristina']"
2329,R IH S T OW,"['hristo', 'risto']"
2330,R IH SH,"['resh', 'rish']"
2331,R IH T S K ER,"['ritzker', 'ritsker']"
2333,R IH V ER,"['river', 'revor']"
2334,R IH Z AH N,"['risen', 'rison', 'risn']"
2335,R IY AH L,"['real', 'rial']"
2336,R IY AH S T,"['reast', 'riest']"
2337,R IY D AH,"['rieda', 'rida']"
2338,R IY D AH B AH L,"['redouble', 'readable']"
2339,R IY D R IH K,"['riedrich', 'redrick']"
2340,R IY ER,"['rior', 'reer', 'rier']"
2341,R IY F,"['rief', 'reef']"
2342,R IY K AH,"['rika', 'rica', 'reca']"
2343,R IY K ER,"['recur', 'reeaker']"
2344,R IY K IH NG,"['wreaking', 'reaking', 'reeking']"
2345,R IY L,"['real', 'riel', 'reel']"
2346,R IY L IH V,"['reallive', 'relive']"
2347,R IY M,"['remeyaw', 'ream', 'reme']"
2348,R IY M AH N,"['remen', 'reeman']"
2349,R IY N AH,"['rena', 'rina']"
2350,R IY N T,"['rent', 'rient']"
2351,R IY OW,"['rio', 'reo']"
2352,R IY P,"['rep', 'reap']"
2353,R IY P EH R,"['repare', 'repair']"
2354,R IY R,"['reer', 'rere']"
2356,R IY S T OW,"['hristo', 'resto']"
2357,R IY T,"['rete', 'reat']"
2358,R IY T EH L,"['retel', 'retell']"
2359,R IY T IH NG,"['reating', 'reeting']"
2360,R IY TH,"['reath', 'wreath']"
2361,R IY V AY V IH NG,"['reviving', 'revving']"
2362,R JH AH N T IY N IY AH N,"['rgentinean', 'rgentinian']"
2363,R K,"['rc', 'rk']"
2364,R M ER,"['rmour', 'rmor']"
2365,R M IY,"['exarmy', 'rmy']"
2366,R N T,"['rent', 'rndt']"
2367,R OW D,"['road', 'rode', 'rowed']"
2368,R OW G R AE M,"['rogramme', 'rogram']"
2369,R OW IH NG,"['hrowing', 'rowing']"
2370,R OW L,"['rohl', 'roll', 'role']"
2371,R OW N IH NG,"['rowning', 'roening']"
2372,R OW T,"['rote', 'wrote']"
2373,R OY AH L,"['royale', 'royal']"
2374,R S AH N AH T,"['rtesunate', 'rsonate']"
2375,R T IH K,"['rtic', 'rctic']"
2376,R UH K,"['rooke', 'rook']"
2377,R UW D,"['rude', 'reud']"
2378,R UW G AH L,"['roogle', 'rugal']"
2379,R UW G ER,"['rueger', 'ruger']"
2380,R UW M AH N,"['rugman', 'ruman', 'rumen']"
2381,R UW N D,"['reunde', 'reund']"
2382,R UW P,"['roup', 'roupe']"
2383,R UW S T ER,"['rewster', 'rooster']"
2384,R UW Z IH NG,"['reusing', 'ruising']"
2385,R W ER D,"['reword', 'rword']"
2386,S AA D,"['sad', 'ssad']"
2387,S AA L M,"['psalm', 'salm']"
2388,S AA L V,"['solve', 'salve']"
2391,S AE K,"['sac', 'sack']"
2392,S AE L,"['sale', 'sal']"
2393,S AE NG,"['ssange', 'sang']"
2394,S AE SH EY,"['sashay', 'sachet']"
2395,S AH,"['sa', 'ssa', 'ceigh']"
2396,S AH B,"['sub', 'sob']"
2397,S AH B EH L,"['sabelle', 'sabel']"
2399,S AH D AH N,"['sedan', 'sudden']"
2400,S AH K AY AH T R IH K,"['psychiatric', 'sychiatric']"
2401,S AH K AY AH T R IY,"['sychiatry', 'psychiatry']"
2402,S AH L AA N,"['salon', 'psilon']"
2403,S AH L F AY D,"['sulphide', 'sulfide']"
2404,S AH L F EY T,"['sulphate', 'sulfate']"
2405,S AH M,"['some', 'ssam', 'sum']"
2406,S AH M AE T IH K,"['cymatic', 'somatic']"
2407,S AH P ER,"['subpar', 'supper']"
2408,S AH V AE N AH,"['savannah', 'savanna']"
2409,S AO L T,"['ssault', 'salt']"
2410,S AO R,"['sore', 'soar']"
2411,S AO R D,"['soared', 'sword']"
2412,S AO R IY,"['sore', 'sorry']"
2413,S AW,"['siao', 'sow']"
2414,S AY D,"['ecide', 'side', 'eside']"
2415,S AY D IH D,"['sided', 'ecided']"
2416,S AY K,"['sych', 'psych', 'cyc']"
2417,S AY K AA L AH JH IY,"['psychology', 'sychology']"
2418,S AY K AA T IH K,"['psychotic', 'sychotic']"
2419,S AY K AH L,"['cycle', 'ecycle']"
2420,S AY K AH L AA JH IH K AH L,"['psychological', 'sychological']"
2421,S AY K AH L IH NG,"['ecycling', 'cycling']"
2422,S AY K AH P AE TH AH K,"['psychopathic', 'sychopathic']"
2424,S AY K OW P AE TH,"['sychopath', 'psychopath']"
2425,S AY K OW P AE TH IY,"['psychopathy', 'sychopathy']"
2426,S AY N,"['sign', 'ssign', 'sine']"
2427,S AY T,"['site', 'cite', 'sight']"
2428,S AY T IH D,"['sighted', 'sited', 'cited']"
2429,S AY T IH NG,"['sighting', 'citing']"
2430,S AY T S P EH S IH F IH K,"['sitespecific', 'sightspecific']"
